Date/Time,Source Lat,Source Lon,Dest Lat,Dest Lon
04/25/2014 16:32:00,40.7475,-73.9932,40.7775,-73.9448
04/25/2014 16:33:00,40.7095,-73.9639,40.7733,-73.958
04/25/2014 16:34:00,40.7042,-73.9865,40.7378,-73.9877
04/25/2014 16:34:00,40.7416,-73.9819,40.6901,-73.9917
04/25/2014 16:35:00,40.7261,-74.0093,40.8058,-73.9626
04/25/2014 16:35:00,40.7587,-73.9758,40.7646,-73.9778
04/25/2014 16:35:00,40.7489,-73.9779,40.7407,-74.0049
04/25/2014 16:36:00,40.7514,-74.0065,40.7392,-74.0013
04/25/2014 16:36:00,40.7444,-74.0059,40.7087,-74.0096
04/25/2014 16:37:00,40.7253,-73.998,40.7294,-73.9871
04/25/2014 16:38:00,40.7754,-73.9906,40.7209,-74.0017
04/25/2014 16:38:00,40.7644,-73.9835,40.736,-74.0099
04/25/2014 16:38:00,40.6994,-73.9228,40.752,-73.9758
04/25/2014 16:38:00,40.7801,-73.9852,40.6788,-73.9976
04/25/2014 16:38:00,40.7589,-73.9741,40.765,-73.9953
04/25/2014 16:39:00,40.7739,-73.8725,40.7643,-73.9707
04/25/2014 16:39:00,40.7227,-73.998,40.7578,-73.987
04/25/2014 16:40:00,40.7337,-73.9747,40.7731,-73.8859
04/25/2014 16:40:00,40.7742,-73.9572,40.6857,-73.9922
04/25/2014 16:41:00,40.7615,-73.9707,40.7591,-73.9788
04/25/2014 16:42:00,40.7543,-73.977,40.753,-73.995
04/25/2014 16:42:00,40.7187,-74.0023,40.7767,-73.9465
04/25/2014 16:43:00,40.7619,-73.9725,40.743,-73.9815
04/25/2014 16:43:00,40.7916,-73.9782,40.6484,-73.7829
04/25/2014 16:43:00,40.7145,-73.9971,40.7532,-73.9797
04/25/2014 16:43:00,40.7353,-74.0093,40.7607,-73.9845
04/25/2014 16:43:00,40.7663,-73.9795,40.7141,-74.0646
04/25/2014 16:44:00,40.7292,-73.9889,40.7604,-73.9786
04/25/2014 16:44:00,40.7058,-74.0095,40.6815,-73.9978
04/25/2014 16:45:00,40.7085,-74.0094,40.717,-74.0123
04/25/2014 16:45:00,40.7557,-73.9835,40.7193,-74.0062
04/25/2014 16:45:00,40.7571,-73.9719,40.7336,-73.9878
04/25/2014 16:45:00,40.76,-73.972,40.6951,-74.1787
04/25/2014 16:46:00,40.7151,-74.0159,40.7256,-73.988
04/25/2014 16:46:00,40.7373,-73.987,40.736,-73.9957
04/25/2014 16:47:00,40.7223,-74.0097,40.7491,-74.0312
04/25/2014 16:47:00,40.7256,-74.0053,40.6917,-74.1889
04/25/2014 16:47:00,40.7565,-73.9746,40.7229,-73.9856
04/25/2014 16:48:00,40.7077,-73.9684,40.7526,-73.9733
04/25/2014 16:48:00,40.7376,-73.9902,40.7733,-73.947
04/25/2014 16:48:00,40.7612,-73.971,40.7803,-73.9756
04/25/2014 16:48:00,40.7567,-73.9845,40.7214,-73.9836
04/25/2014 16:49:00,40.7325,-73.9933,40.7327,-73.9774
04/25/2014 16:50:00,40.7523,-73.9779,40.7203,-73.9574
04/25/2014 16:50:00,40.7583,-73.9712,40.7061,-74.0075
04/25/2014 16:51:00,40.7605,-73.9716,40.7595,-73.9765
04/25/2014 16:52:00,40.7558,-73.9862,40.7217,-74.0032
04/25/2014 16:52:00,40.7548,-73.9801,40.8313,-73.9267
04/25/2014 16:52:00,40.7155,-74.0152,40.7075,-73.9484
04/25/2014 16:52:00,40.7449,-73.9856,40.724,-73.9972
04/25/2014 16:52:00,40.7384,-73.988,40.753,-73.9731
04/25/2014 16:52:00,40.756,-73.97,40.7224,-74.0104
04/25/2014 16:52:00,40.763,-73.9974,40.7483,-73.9868
04/25/2014 16:52:00,40.7642,-73.977,40.7419,-74.0036
04/25/2014 16:53:00,40.8137,-73.9513,40.6923,-73.9622
04/25/2014 16:53:00,40.7422,-74.0062,40.707,-74.0166
04/25/2014 16:54:00,40.7403,-73.9905,40.7475,-74.0034
04/25/2014 16:54:00,40.7835,-73.9513,40.7082,-74.001
04/25/2014 16:54:00,40.728,-73.9808,40.7883,-73.9555
04/25/2014 16:55:00,40.7267,-74.0035,40.7648,-73.9783
04/25/2014 16:55:00,40.7018,-73.9867,40.7429,-73.991
04/25/2014 16:56:00,40.6861,-73.9791,40.7637,-73.9962
04/25/2014 16:56:00,40.7651,-73.9633,40.7326,-74.0053
04/25/2014 16:56:00,40.7502,-73.977,40.7349,-73.9992
04/25/2014 16:56:00,40.7806,-73.9544,40.76,-73.9802
04/25/2014 16:57:00,40.7479,-73.9825,40.7683,-73.8622
04/25/2014 16:57:00,40.7654,-73.9659,40.6448,-73.7822
04/25/2014 16:58:00,40.6927,-73.8652,40.728,-73.9879
04/25/2014 16:58:00,40.7053,-74.0076,40.6466,-73.9977
04/25/2014 16:59:00,40.7525,-73.9749,40.728,-74.0001
04/25/2014 17:00:00,40.7259,-73.9919,40.716,-73.945
04/25/2014 17:01:00,40.7299,-73.9886,40.7739,-73.8706
04/25/2014 17:01:00,40.742,-73.9893,40.7448,-74.0052
04/25/2014 17:01:00,40.7211,-74.0059,40.7829,-73.9712
04/25/2014 17:02:00,40.7073,-74.017,40.7207,-74.0093
04/25/2014 17:02:00,40.7517,-73.9861,40.721,-73.9979
04/25/2014 17:02:00,40.7414,-74.0062,40.6951,-74.178
04/25/2014 17:03:00,40.7571,-73.9735,40.7581,-73.9894
04/25/2014 17:03:00,40.7681,-73.9626,40.6799,-73.9747
04/25/2014 17:03:00,40.7604,-73.9717,40.7498,-73.9836
04/25/2014 17:03:00,40.7912,-73.9741,40.7609,-73.9846
04/25/2014 17:04:00,40.7332,-73.9956,40.6296,-74.3088
04/25/2014 17:05:00,40.7559,-73.9909,40.69,-73.9816
04/25/2014 17:05:00,40.7432,-73.9916,40.7161,-74.0069
04/25/2014 17:05:00,40.7013,-73.9234,40.7432,-73.9804
04/25/2014 17:06:00,40.7497,-74.0065,40.6578,-74.0071
04/25/2014 17:06:00,40.7645,-73.9776,40.7405,-73.985
04/25/2014 17:06:00,40.7202,-74.0052,40.7148,-74.011
04/25/2014 17:07:00,40.7545,-73.9802,40.7433,-73.9977
04/25/2014 17:08:00,40.676,-73.9839,40.7665,-73.96
04/25/2014 17:08:00,40.7761,-73.9573,40.7395,-73.999
04/25/2014 17:08:00,40.7506,-73.983,40.7714,-73.9563
04/25/2014 17:08:00,40.7579,-73.9698,40.7672,-73.984
04/25/2014 17:08:00,40.7521,-73.9798,40.7741,-73.8725
04/25/2014 17:09:00,40.7815,-73.9582,40.7413,-73.9793
04/25/2014 17:09:00,40.7595,-73.9729,40.7214,-74.0013
04/25/2014 17:09:00,40.7624,-73.9964,40.7201,-73.9884
04/25/2014 17:09:00,40.7728,-73.9653,40.7742,-73.9471
04/25/2014 17:10:00,40.7611,-73.9716,40.7581,-73.9742
04/25/2014 17:10:00,40.7336,-73.9996,40.7439,-73.9837
04/25/2014 17:10:00,40.7457,-74.007,40.7859,-73.971
04/25/2014 17:10:00,40.7181,-74.007,40.7592,-73.9925
04/25/2014 17:11:00,40.7596,-73.9739,40.7438,-73.991
04/25/2014 17:11:00,40.7566,-73.9673,40.8268,-73.9415
04/25/2014 17:11:00,40.7496,-73.9758,40.7238,-73.9993
04/25/2014 17:11:00,40.659,-73.9816,40.7728,-73.9475
04/25/2014 17:11:00,40.7551,-73.9768,40.7715,-73.9564
04/25/2014 17:11:00,40.7591,-73.9826,40.7046,-74.0094
04/25/2014 17:12:00,40.7607,-73.9703,40.7593,-73.977
04/25/2014 17:12:00,40.722,-73.9888,40.7595,-73.9956
04/25/2014 17:13:00,40.6859,-73.979,40.7619,-73.9602
04/25/2014 17:13:00,40.7422,-74.0063,40.7062,-74.0178
04/25/2014 17:14:00,40.7452,-73.9826,40.7555,-73.9834
04/25/2014 17:14:00,40.7495,-73.9831,40.7822,-73.9804
04/25/2014 17:15:00,40.7619,-73.9723,40.7248,-73.9923
04/25/2014 17:15:00,40.7795,-73.9739,40.7773,-73.9752
04/25/2014 17:16:00,40.7025,-73.9909,40.7162,-74.0134
04/25/2014 17:16:00,40.7306,-74.009,40.7517,-73.979
04/25/2014 17:16:00,40.7638,-73.9752,40.7823,-73.9805
04/25/2014 17:17:00,40.7643,-73.9792,40.7485,-74.0035
04/25/2014 17:17:00,40.7159,-74.0166,40.7836,-73.9793
04/25/2014 17:18:00,40.681,-73.9641,40.791,-73.9788
04/25/2014 17:18:00,40.7746,-73.958,40.8514,-73.9399
04/25/2014 17:18:00,40.7656,-73.9822,40.7413,-74.0086
04/25/2014 17:18:00,40.7381,-74.0058,40.7722,-73.96
04/25/2014 17:19:00,40.7462,-73.9863,40.6453,-73.7906
04/25/2014 17:19:00,40.7141,-74.0028,40.7511,-73.9867
04/25/2014 17:19:00,40.7635,-73.9736,40.6947,-74.178
04/25/2014 17:20:00,40.7634,-73.9737,40.7198,-74.0086
04/25/2014 17:20:00,40.7256,-74.0054,40.7386,-73.9883
04/25/2014 17:21:00,40.7251,-74.0057,40.646,-73.7766
04/25/2014 17:21:00,40.6893,-73.9217,40.7219,-73.9805
04/25/2014 17:22:00,40.7532,-74.0308,40.7512,-74.0067
04/25/2014 17:23:00,40.7592,-73.9767,40.8321,-73.9494
04/25/2014 17:23:00,40.7328,-73.9912,40.7627,-73.9858
04/25/2014 17:23:00,40.711,-74.0005,40.7639,-73.9791
04/25/2014 17:24:00,40.7636,-73.9752,40.7778,-73.9548
04/25/2014 17:24:00,40.7258,-74.0483,40.6397,-73.7101
04/25/2014 17:24:00,40.7644,-73.9729,40.7536,-73.9889
04/25/2014 17:24:00,40.7605,-73.9709,40.7161,-74.0121
04/25/2014 17:25:00,40.7675,-73.8815,40.6506,-73.9611
04/25/2014 17:25:00,40.7028,-74.0133,40.6739,-73.9643
04/25/2014 17:25:00,40.7669,-73.9538,40.7612,-73.9985
04/25/2014 17:25:00,40.7024,-73.9896,40.7409,-73.9943
04/25/2014 17:25:00,40.7666,-73.9689,40.7192,-73.8418
04/25/2014 17:25:00,40.754,-73.9746,40.7157,-74.0153
04/25/2014 17:26:00,40.7199,-73.9997,40.8532,-73.9385
04/25/2014 17:26:00,40.7519,-73.9693,40.7559,-73.9826
04/25/2014 17:26:00,40.7563,-73.9788,40.7465,-73.9826
04/25/2014 17:27:00,40.7363,-73.994,40.7844,-73.9775
04/25/2014 17:27:00,40.6697,-73.9821,40.7162,-73.9625
04/25/2014 17:27:00,40.7245,-73.9976,40.7561,-73.9753
04/25/2014 17:28:00,40.7218,-74.0043,40.7544,-73.979
04/25/2014 17:28:00,40.7805,-73.957,40.7334,-74.0043
04/25/2014 17:28:00,40.7653,-73.9794,40.7108,-73.8423
04/25/2014 17:28:00,40.7655,-73.9627,40.7821,-73.9754
04/25/2014 17:28:00,40.7275,-74.0072,40.7266,-73.9847
04/25/2014 17:29:00,40.7098,-74.0071,40.7577,-73.989
04/25/2014 17:29:00,40.7752,-73.928,40.7504,-73.9832
04/25/2014 17:29:00,40.718,-73.9013,40.7257,-73.9968
04/25/2014 17:29:00,40.7445,-73.9966,40.7146,-74.0072
04/25/2014 17:30:00,40.7645,-73.9101,40.6457,-73.7767
04/25/2014 17:30:00,40.7027,-73.9292,40.7198,-73.958
04/25/2014 17:31:00,40.7298,-73.9588,40.7257,-74.0057
04/25/2014 17:31:00,40.7062,-74.0073,40.7355,-73.9928
04/25/2014 17:32:00,40.9307,-73.8487,40.7198,-73.995
04/25/2014 17:32:00,40.7403,-73.9985,40.687,-73.9596
04/25/2014 17:32:00,40.763,-73.9785,40.719,-74.0036
04/25/2014 17:32:00,40.7166,-74.0138,40.7559,-73.9912
04/25/2014 17:33:00,40.7365,-73.9932,40.7549,-73.9939
04/25/2014 17:34:00,40.7462,-73.9904,40.778,-73.9486
04/25/2014 17:34:00,40.7488,-73.9843,40.7223,-73.9871
04/25/2014 17:35:00,40.7558,-73.9757,40.7356,-73.9939
04/25/2014 17:36:00,40.7226,-73.9859,40.7211,-73.9876
04/25/2014 17:36:00,40.6466,-73.7897,40.7056,-74.0078
04/25/2014 17:36:00,40.757,-73.9675,40.7263,-73.9919
04/25/2014 17:36:00,40.7562,-73.9724,40.762,-73.9874
04/25/2014 17:37:00,40.7239,-73.998,40.7877,-73.9531
04/25/2014 17:37:00,40.7268,-74.0056,40.7405,-73.9867
04/25/2014 17:37:00,40.7633,-73.9693,40.7654,-73.976
04/25/2014 17:37:00,40.7562,-73.9726,40.7745,-73.9896
04/25/2014 17:37:00,40.7258,-73.9978,40.7321,-73.9844
04/25/2014 17:37:00,40.6745,-73.9707,40.7461,-73.984
04/25/2014 17:37:00,40.7055,-74.0079,40.7683,-73.8622
04/25/2014 17:37:00,40.7466,-74.0073,40.7497,-73.9836
04/25/2014 17:38:00,40.7693,-73.9812,40.751,-73.9739
04/25/2014 17:38:00,40.7526,-73.9969,40.7283,-73.9996
04/25/2014 17:38:00,40.7741,-73.8725,40.6446,-73.7828
04/25/2014 17:39:00,40.7793,-73.9595,40.7787,-73.9478
04/25/2014 17:39:00,40.7483,-73.98,40.7,-73.9484
04/25/2014 17:39:00,40.7578,-73.9734,40.7369,-73.9736
04/25/2014 17:39:00,40.7519,-73.9771,40.7404,-74.0079
04/25/2014 17:40:00,40.7217,-73.9826,40.9572,-73.9418
04/25/2014 17:41:00,40.7197,-73.9987,40.7273,-74.0007
04/25/2014 17:42:00,40.7459,-73.9883,40.7416,-74.0071
04/25/2014 17:42:00,40.7502,-73.9835,40.7752,-73.9611
04/25/2014 17:43:00,40.7502,-73.9913,40.7334,-73.9898
04/25/2014 17:43:00,40.76,-73.974,40.7248,-73.9988
04/25/2014 17:43:00,40.678,-73.998,40.7589,-73.9892
04/25/2014 17:43:00,40.7693,-73.9594,40.7744,-73.9852
04/25/2014 17:43:00,40.7268,-73.9964,40.7481,-73.9876
04/25/2014 17:44:00,40.7583,-73.9891,40.7846,-73.949
04/25/2014 17:44:00,40.7738,-73.9801,40.807,-73.9611
04/25/2014 17:45:00,40.7179,-74.0062,40.7942,-73.974
04/25/2014 17:45:00,40.7643,-73.983,40.7074,-74.0043
04/25/2014 17:45:00,40.7634,-73.9811,40.7653,-73.9723
04/25/2014 17:46:00,40.7616,-73.975,40.7586,-73.9727
04/25/2014 17:47:00,40.7536,-73.9852,40.745,-73.9825
04/25/2014 17:47:00,40.7442,-73.9918,40.7498,-74.0027
04/25/2014 17:47:00,40.7609,-73.9751,40.7278,-73.9913
04/25/2014 17:47:00,40.7177,-73.9522,40.7302,-74.0319
04/25/2014 17:47:00,40.7469,-73.9963,40.6843,-73.9775
04/25/2014 17:47:00,40.7468,-73.9858,40.7364,-73.9773
04/25/2014 17:47:00,40.7326,-73.9983,40.7845,-73.9557
04/25/2014 17:47:00,40.7197,-74.0005,40.6461,-73.7767
04/25/2014 17:48:00,40.7685,-73.9824,40.7427,-73.9776
04/25/2014 17:48:00,40.7257,-74.001,40.6849,-73.9779
04/25/2014 17:48:00,40.7443,-73.9751,40.7435,-73.9727
04/25/2014 17:48:00,40.6416,-73.7886,40.7644,-73.9763
04/25/2014 17:49:00,40.7746,-73.9634,40.7525,-73.9873
04/25/2014 17:49:00,40.7487,-73.9931,40.6961,-73.9692
04/25/2014 17:50:00,40.7779,-73.9612,40.7509,-73.9844
04/25/2014 17:50:00,40.6893,-73.9871,40.7165,-74.0149
04/25/2014 17:50:00,40.7111,-74.0057,40.7466,-74.0037
04/25/2014 17:50:00,40.7219,-73.9998,40.7645,-73.9665
04/25/2014 17:50:00,40.6466,-73.7893,40.6911,-73.9899
04/25/2014 17:50:00,40.7626,-73.9743,40.6551,-73.9552
04/25/2014 17:50:00,40.7646,-73.9957,40.8805,-73.8816
04/25/2014 17:51:00,40.7771,-73.952,40.7489,-73.9759
04/25/2014 17:51:00,40.7436,-73.9904,40.7236,-73.9912
04/25/2014 17:51:00,40.6608,-74.0005,40.7449,-73.9898
04/25/2014 17:52:00,40.7593,-73.9828,40.7702,-73.8852
04/25/2014 17:52:00,40.7498,-73.9837,40.9707,-73.8772
04/25/2014 17:53:00,40.7311,-73.9888,40.7332,-74.0031
04/25/2014 17:53:00,40.7847,-73.9809,40.7297,-73.9985
04/25/2014 17:53:00,40.7736,-73.9816,40.7261,-73.9946
04/25/2014 17:55:00,40.7304,-74.0046,40.7665,-73.9917
04/25/2014 17:56:00,40.7693,-73.9548,40.7617,-73.9997
04/25/2014 17:56:00,40.7771,-73.9889,40.756,-73.9762
04/25/2014 17:57:00,40.705,-74.0103,40.7508,-73.9831
04/25/2014 17:57:00,40.7567,-73.9743,40.7726,-73.9652
04/25/2014 17:57:00,40.7589,-73.9729,40.7049,-74.0076
04/25/2014 17:58:00,40.7685,-73.8627,40.7582,-73.9775
04/25/2014 17:58:00,40.7842,-73.9486,40.7411,-73.9848
04/25/2014 17:58:00,40.7514,-73.9937,40.719,-74.0089
04/25/2014 17:58:00,40.7353,-73.9941,40.7566,-73.9156
04/25/2014 17:59:00,40.7486,-73.9928,40.7883,-73.9743
04/25/2014 17:59:00,40.7201,-74.0001,40.7535,-73.9807
04/25/2014 17:59:00,40.7765,-73.96,40.7755,-73.9461
04/25/2014 17:59:00,40.7174,-74.014,40.7643,-73.9831
04/25/2014 17:59:00,40.7636,-73.9758,40.7357,-74.0068
04/25/2014 18:00:00,40.7549,-73.9714,40.7746,-73.9561
04/25/2014 18:01:00,40.7446,-74.0045,40.764,-73.9704
04/25/2014 18:01:00,40.7477,-73.9494,40.6951,-73.9338
04/25/2014 18:01:00,40.7639,-73.9761,40.7426,-73.9922
04/25/2014 18:01:00,40.721,-74.0101,40.7579,-73.9843
04/25/2014 18:01:00,40.7498,-73.98,40.6421,-73.7879
04/25/2014 18:02:00,40.7539,-73.9805,40.7288,-73.9763
04/25/2014 18:02:00,40.7223,-73.9952,40.7109,-73.951
04/25/2014 18:02:00,40.7159,-74.0153,40.7572,-74.0009
04/25/2014 18:04:00,40.7608,-73.9734,40.7294,-73.99
04/25/2014 18:04:00,40.676,-73.9753,40.7372,-74.0082
04/25/2014 18:04:00,40.6885,-73.9867,40.7352,-74.0008
04/25/2014 18:04:00,40.7385,-73.9855,40.7408,-74.0077
04/25/2014 18:05:00,40.7581,-73.9754,40.7206,-73.9945
04/25/2014 18:05:00,40.7593,-73.9737,40.7742,-73.9791
04/25/2014 18:05:00,40.7621,-73.9722,40.7598,-73.9819
04/25/2014 18:05:00,40.8171,-73.9478,40.7404,-73.9963
04/25/2014 18:05:00,40.696,-73.9269,40.7262,-74.0015
04/25/2014 18:05:00,40.7436,-73.985,40.7477,-73.9884
04/25/2014 18:05:00,40.7502,-73.9909,40.7572,-73.9628
04/25/2014 18:06:00,40.7648,-73.9763,40.7736,-73.9451
04/25/2014 18:06:00,40.7689,-73.9607,40.7616,-73.9794
04/25/2014 18:06:00,40.7642,-73.9586,40.7427,-73.9857
04/25/2014 18:07:00,40.7756,-73.9466,40.7741,-73.8724
04/25/2014 18:07:00,40.7575,-73.9845,40.751,-73.9682
04/25/2014 18:08:00,40.7161,-73.9894,40.7801,-73.9573
04/25/2014 18:08:00,40.7568,-74.0013,40.7525,-73.9795
04/25/2014 18:08:00,40.7424,-74.0071,40.7717,-73.956
04/25/2014 18:08:00,40.7482,-73.9927,40.7772,-73.9773
04/25/2014 18:09:00,40.7505,-73.9768,40.7294,-73.9919
04/25/2014 18:09:00,40.7413,-73.9898,40.7135,-73.9588
04/25/2014 18:09:00,40.7366,-73.9907,40.6447,-73.7822
04/25/2014 18:10:00,40.7213,-73.9886,40.7076,-74.0068
04/25/2014 18:10:00,40.7237,-73.9982,40.7181,-74.0149
04/25/2014 18:10:00,40.6206,-73.9148,40.6677,-73.9905
04/25/2014 18:10:00,40.628,-74.0267,40.7849,-73.9805
04/25/2014 18:10:00,40.7224,-73.9973,40.7377,-74.0082
04/25/2014 18:10:00,40.7533,-73.9836,40.7166,-73.9979
04/25/2014 18:10:00,40.7692,-73.9631,40.6462,-73.7769
04/25/2014 18:10:00,40.763,-73.9881,40.7515,-73.9763
04/25/2014 18:11:00,40.7749,-73.9609,40.7856,-73.9842
04/25/2014 18:12:00,40.7273,-74.0005,40.6872,-73.9618
04/25/2014 18:12:00,40.7526,-73.968,40.7599,-73.9857
04/25/2014 18:12:00,40.72,-73.9943,41.0688,-73.7039
04/25/2014 18:12:00,40.7613,-73.9735,40.7594,-73.9944
04/25/2014 18:13:00,40.7512,-73.9785,40.7201,-73.9999
04/25/2014 18:13:00,40.7257,-74.0056,40.7198,-73.9948
04/25/2014 18:13:00,40.7234,-73.9984,40.7721,-73.9901
04/25/2014 18:14:00,40.746,-73.9965,40.6414,-73.976
04/25/2014 18:14:00,40.77,-73.8646,40.6879,-74.1828
04/25/2014 18:14:00,40.7953,-74.0726,40.7585,-73.9929
04/25/2014 18:14:00,40.758,-73.9735,40.7556,-73.9818
04/25/2014 18:14:00,40.7453,-73.9805,40.6449,-73.7818
04/25/2014 18:14:00,40.7488,-73.9922,40.7214,-73.9987
04/25/2014 18:14:00,40.7702,-73.9804,40.7041,-74.0101
04/25/2014 18:15:00,40.7047,-74.008,40.7682,-73.9681
04/25/2014 18:15:00,40.7642,-73.9692,40.7247,-74.0078
04/25/2014 18:15:00,40.7561,-73.9834,40.7285,-74.0045
04/25/2014 18:15:00,40.6951,-74.1788,40.7673,-73.996
04/25/2014 18:15:00,40.7607,-73.9881,40.7188,-73.9994
04/25/2014 18:15:00,40.7496,-74.005,40.7263,-73.9563
04/25/2014 18:16:00,40.7312,-73.9867,40.7465,-73.4929
04/25/2014 18:16:00,40.7325,-74.0035,40.7424,-73.9853
04/25/2014 18:16:00,40.7192,-74.004,40.7372,-73.9742
04/25/2014 18:16:00,40.7517,-73.9826,40.7625,-73.9713
04/25/2014 18:17:00,40.7308,-73.9815,40.7192,-74.0049
04/25/2014 18:17:00,40.7152,-73.9522,40.7599,-73.9882
04/25/2014 18:17:00,40.6949,-74.1781,40.7334,-74.0048
04/25/2014 18:17:00,40.7591,-73.9727,40.7487,-73.9886
04/25/2014 18:17:00,40.75,-73.9835,40.7446,-73.9943
04/25/2014 18:17:00,40.7523,-73.9932,40.7412,-74.0056
04/25/2014 18:18:00,40.7632,-73.9748,40.7671,-73.9878
04/25/2014 18:18:00,40.7323,-74.0077,40.7617,-73.9648
04/25/2014 18:19:00,40.714,-74.0151,40.7326,-74.0027
04/25/2014 18:19:00,40.7628,-73.9699,40.7744,-73.9773
04/25/2014 18:19:00,40.7707,-73.9838,40.7608,-73.9986
04/25/2014 18:20:00,40.7428,-73.9808,40.7621,-73.9256
04/25/2014 18:20:00,40.7236,-73.9814,40.7625,-73.9739
04/25/2014 18:21:00,40.7585,-73.9775,40.7321,-73.9913
04/25/2014 18:21:00,40.7303,-73.9935,40.7632,-73.9892
04/25/2014 18:21:00,40.7586,-73.9688,40.7239,-73.9919
04/25/2014 18:21:00,40.7585,-73.9654,40.7409,-74.005
04/25/2014 18:21:00,40.7799,-73.9131,40.761,-73.9799
04/25/2014 18:22:00,40.7378,-73.9965,40.7754,-73.9649
04/25/2014 18:22:00,40.7874,-73.9746,40.7304,-73.9804
04/25/2014 18:22:00,40.7576,-73.9752,40.7725,-73.963
04/25/2014 18:22:00,40.7381,-73.991,40.7813,-73.952
04/25/2014 18:23:00,40.757,-73.962,40.7112,-73.9674
04/25/2014 18:23:00,40.7173,-74.0037,40.7554,-73.9852
04/25/2014 18:23:00,40.7521,-73.9933,40.7256,-73.9837
04/25/2014 18:24:00,40.7547,-73.9916,40.7445,-73.9874
04/25/2014 18:24:00,40.7396,-73.9927,40.7589,-73.9944
04/25/2014 18:24:00,40.7454,-73.9947,40.7021,-73.9929
04/25/2014 18:24:00,40.7075,-74.0099,40.7673,-73.9667
04/25/2014 18:24:00,40.7172,-74.0161,40.7443,-73.9788
04/25/2014 18:24:00,40.7563,-73.9746,40.6807,-73.9224
04/25/2014 18:25:00,40.721,-74.0043,40.7607,-73.9226
04/25/2014 18:25:00,40.7341,-73.9814,40.6744,-73.9849
04/25/2014 18:25:00,40.7538,-73.985,40.76,-73.9772
04/25/2014 18:25:00,40.6966,-73.9575,40.7138,-74.009
04/25/2014 18:26:00,40.7237,-73.978,40.69,-73.9922
04/25/2014 18:26:00,40.7659,-73.9615,40.7112,-74.0053
04/25/2014 18:26:00,40.7416,-73.9957,40.6762,-73.9801
04/25/2014 18:26:00,40.7733,-73.9449,40.8152,-73.9413
04/25/2014 18:27:00,40.7199,-74.0086,40.746,-73.9948
04/25/2014 18:28:00,40.7468,-73.9858,40.6485,-73.7838
04/25/2014 18:28:00,40.7411,-74.0078,40.7566,-73.9669
04/25/2014 18:28:00,40.7515,-74.0034,40.7181,-73.99
04/25/2014 18:28:00,40.7678,-73.9683,40.737,-73.9803
04/25/2014 18:28:00,40.7585,-73.977,40.7643,-73.977
04/25/2014 18:30:00,40.6878,-73.956,40.7363,-73.9935
04/25/2014 18:30:00,40.7421,-73.9849,40.7322,-73.9887
04/25/2014 18:30:00,40.7613,-73.9858,40.7749,-73.9652
04/25/2014 18:30:00,40.7292,-73.991,40.7506,-73.97
04/25/2014 18:30:00,40.6397,-73.9533,40.803,-73.9497
04/25/2014 18:32:00,40.7419,-73.9894,40.7737,-73.9659
04/25/2014 18:32:00,40.7589,-73.9707,40.7776,-73.9511
04/25/2014 18:32:00,40.7431,-73.9964,40.7875,-73.9808
04/25/2014 18:32:00,40.7332,-73.9949,40.7653,-73.9364
04/25/2014 18:32:00,40.6907,-74.1777,40.7227,-73.986
04/25/2014 18:33:00,40.7618,-73.9717,40.7791,-73.9444
04/25/2014 18:33:00,40.7338,-73.9887,40.705,-74.0078
04/25/2014 18:33:00,40.7212,-74.0052,40.7435,-73.9918
04/25/2014 18:33:00,40.7572,-74.0009,40.6239,-73.5986
04/25/2014 18:34:00,40.7382,-73.9922,40.7213,-73.9879
04/25/2014 18:34:00,40.7051,-74.0076,40.7575,-73.967
04/25/2014 18:34:00,40.7435,-73.9961,40.7236,-73.9973
04/25/2014 18:34:00,40.7551,-73.9931,40.7874,-73.9742
04/25/2014 18:35:00,40.7044,-74.0121,40.7391,-74.0006
04/25/2014 18:35:00,40.7163,-74.0096,40.7357,-74.0061
04/25/2014 18:35:00,40.7606,-73.9694,40.7227,-73.983
04/25/2014 18:36:00,40.7614,-73.9667,40.743,-73.9776
04/25/2014 18:36:00,40.7376,-74.0044,40.7422,-73.9834
04/25/2014 18:36:00,40.7224,-73.9592,40.7461,-73.9891
04/25/2014 18:36:00,40.7144,-73.9612,40.7635,-73.958
04/25/2014 18:36:00,40.7257,-74.0077,40.7757,-73.9503
04/25/2014 18:37:00,40.7401,-74.0058,40.7031,-73.9867
04/25/2014 18:37:00,40.7683,-73.8622,40.7774,-73.9766
04/25/2014 18:37:00,40.7712,-73.9796,40.7675,-73.981
04/25/2014 18:37:00,40.7608,-73.9985,40.6779,-73.97
04/25/2014 18:37:00,40.7164,-73.9964,40.768,-73.9564
04/25/2014 18:38:00,40.7599,-73.9723,40.7224,-73.95
04/25/2014 18:39:00,40.6433,-73.7897,40.7055,-74.0053
04/25/2014 18:39:00,40.7115,-73.9535,40.7494,-73.992
04/25/2014 18:40:00,40.7043,-74.012,40.7608,-73.9798
04/25/2014 18:40:00,40.7294,-74.0016,40.7265,-73.9563
04/25/2014 18:41:00,40.7407,-74.0069,40.7562,-73.9942
04/25/2014 18:41:00,40.7589,-73.9897,40.716,-74.007
04/25/2014 18:42:00,40.7616,-73.9786,40.7439,-74.0033
04/25/2014 18:42:00,40.7171,-73.9903,40.7686,-73.9875
04/25/2014 18:42:00,40.7538,-73.9745,40.7606,-74.0026
04/25/2014 18:43:00,40.7682,-73.9929,40.7467,-74.0049
